Date,Open,High,Low,Close,Adj Close,Volume
2017-03-29,89.889999,91.190002,89.690002,90.830002,84.627708,624500
2017-03-30,90.070000,90.449997,89.480003,89.839996,83.705315,556300
2017-03-31,89.500000,90.089996,88.879997,89.800003,83.668037,697700
2017-04-03,89.800003,90.879997,89.750000,90.070000,83.919601,832100
2017-04-04,89.660004,90.339996,87.779999,88.110001,82.093445,626200
2017-04-05,87.970001,89.129997,87.779999,88.099998,82.084122,585500
2017-04-06,88.690002,89.699997,88.580002,89.029999,82.950623,379800
2017-04-07,88.839996,89.629997,88.279999,88.320000,82.289101,495000
2017-04-10,88.440002,90.139999,88.209999,88.800003,82.736320,883400
2017-04-11,88.809998,89.860001,88.260002,89.800003,83.668037,796700
2017-04-12,90.120003,90.330002,89.279999,89.980003,83.835754,544300
2017-04-13,90.059998,90.580002,88.089996,88.260002,82.233192,703500
2017-04-17,88.040001,89.419998,87.470001,89.410004,83.304657,626100
2017-04-18,89.169998,89.529999,88.639999,89.400002,83.295364,585700
2017-04-19,89.650002,90.860001,89.540001,90.750000,84.553177,431500
2017-04-20,91.239998,92.760002,91.099998,92.169998,85.876205,621400
2017-04-21,92.199997,92.349998,91.070000,91.410004,85.168098,324600
2017-04-24,92.209999,92.559998,90.949997,91.480003,85.233322,639700
2017-04-25,91.790001,92.639999,91.290001,92.500000,86.183670,548600
2017-04-26,92.790001,93.570000,92.040001,92.150002,85.857582,870500
2017-04-27,94.559998,95.800003,93.180000,94.550003,88.093689,1420200
2017-04-28,94.290001,94.790001,89.860001,92.040001,85.755081,1230700
2017-05-01,92.120003,92.419998,89.370003,90.290001,84.124588,989900
2017-05-02,90.730003,92.379997,90.620003,92.160004,85.866882,746400
2017-05-03,92.260002,93.180000,90.800003,91.540001,85.289230,563100
2017-05-04,91.650002,92.550003,91.599998,92.110001,85.820305,825100
2017-05-05,92.199997,93.540001,92.050003,93.290001,86.919724,392800
2017-05-08,93.639999,93.980003,92.269997,92.330002,86.025284,558900
2017-05-09,92.269997,92.790001,91.870003,92.379997,86.071869,398800
2017-05-10,91.690002,92.650002,91.690002,92.389999,86.081192,494700
2017-05-11,92.370003,92.410004,89.029999,90.360001,84.189804,485200
2017-05-12,89.779999,90.040001,88.739998,89.199997,83.108994,525600
2017-05-15,88.739998,89.739998,88.480003,88.830002,82.764275,387900
2017-05-16,88.169998,88.379997,86.250000,86.250000,80.360451,807300
2017-05-17,86.250000,86.250000,84.410004,84.459999,78.692680,781100
2017-05-18,85.050003,85.050003,83.139999,83.290001,77.602577,774700
2017-05-19,83.500000,84.160004,81.669998,82.750000,77.099442,936300
2017-05-22,82.699997,83.139999,81.589996,81.970001,76.372704,767800
2017-05-23,82.269997,82.269997,80.070000,80.349998,74.863319,868400
2017-05-24,80.230003,81.349998,79.760002,81.110001,75.571442,874200
2017-05-25,81.320000,84.160004,81.320000,83.040001,77.724197,965000
2017-05-26,83.169998,83.489998,82.660004,83.029999,77.714836,423400
2017-05-30,83.019997,83.650002,82.019997,82.070000,76.816292,445300
2017-05-31,82.199997,82.290001,80.589996,82.160004,76.900536,560200
2017-06-01,82.580002,83.989998,82.180000,83.879997,78.510414,726000
2017-06-02,84.150002,84.730003,83.440002,84.330002,78.931625,767700
2017-06-05,84.199997,84.779999,82.989998,84.449997,79.043922,630100
2017-06-06,83.949997,84.650002,83.709999,84.610001,79.193695,717200
2017-06-07,84.820000,85.620003,84.330002,84.440002,79.034576,880000
2017-06-08,85.000000,85.559998,84.400002,85.000000,79.558723,581700
2017-06-09,84.930000,86.440002,84.070000,86.080002,80.569572,436800
2017-06-12,85.879997,88.309998,85.839996,86.989998,81.421341,656000
2017-06-13,87.230003,88.309998,85.589996,87.949997,82.319893,940200
2017-06-14,88.239998,88.639999,87.269997,88.099998,82.460281,600400
2017-06-15,87.300003,88.639999,87.139999,88.489998,82.825310,1060700
2017-06-16,88.059998,88.260002,86.879997,88.220001,82.572609,816000
2017-06-19,88.320000,89.099998,87.849998,88.709999,83.031242,416700
2017-06-20,88.470001,88.779999,87.500000,88.099998,82.460281,1006000
2017-06-21,88.139999,88.639999,85.480003,85.720001,80.232635,973300
2017-06-22,85.739998,86.160004,84.330002,86.160004,80.644470,823900
