Date,Open,High,Low,Close,Adj Close,Volume
2021-09-03,163.199997,164.169998,162.220001,163.289993,163.289993,4254500
2021-09-07,163.699997,163.860001,161.910004,162.639999,162.639999,5648800
2021-09-08,162.000000,162.089996,159.750000,160.710007,160.710007,6591700
2021-09-09,165.259995,166.149994,163.199997,163.339996,163.339996,8414800
2021-09-10,164.250000,165.660004,163.440002,163.589996,163.589996,4250300
2021-09-13,161.559998,162.919998,158.330002,159.520004,159.520004,8814500
2021-09-14,159.169998,159.389999,157.070007,158.759995,158.759995,5323900
2021-09-15,157.500000,158.320007,155.669998,157.910004,157.910004,6827100
2021-09-16,157.589996,159.009995,157.199997,157.600006,157.600006,5085900
2021-09-17,157.960007,161.000000,156.070007,156.419998,156.419998,7944800
2021-09-20,153.729996,155.270004,152.320007,154.250000,154.250000,7041200
2021-09-21,155.089996,156.130005,153.580002,155.020004,155.020004,5857900
2021-09-22,156.789993,158.000000,155.600006,157.440002,157.440002,6844800
2021-09-23,158.710007,160.289993,158.270004,159.580002,159.580002,11981500
2021-09-24,151.039993,151.850006,148.000000,149.589996,149.589996,26913300
2021-09-27,149.509995,149.910004,147.289993,148.039993,148.039993,11479300
2021-09-28,147.339996,147.529999,145.000000,145.300003,145.300003,10692300
2021-09-29,145.710007,147.940002,145.690002,146.020004,146.020004,7794900
2021-09-30,145.880005,147.479996,144.419998,145.229996,145.229996,10133600
2021-10-01,145.220001,148.000000,144.369995,147.059998,147.059998,8112300
2021-10-04,147.059998,147.619995,145.759995,147.139999,147.139999,7951000
2021-10-05,148.000000,151.000000,147.820007,149.460007,149.460007,10881900
2021-10-06,148.000000,149.460007,147.509995,148.800003,148.800003,7610700
2021-10-07,150.300003,153.660004,150.259995,151.850006,151.850006,7958000
2021-10-08,152.220001,152.869995,150.669998,152.479996,152.479996,6329300
2021-10-11,151.990005,153.589996,150.059998,150.279999,150.279999,5551200
2021-10-12,152.419998,153.600006,151.300003,153.350006,153.350006,7408600
2021-10-13,154.320007,156.669998,153.160004,156.300003,156.300003,8456300
2021-10-14,158.179993,158.460007,156.250000,157.139999,157.139999,6024500
2021-10-15,157.800003,158.330002,156.559998,158.009995,158.009995,5532100
2021-10-18,157.309998,159.470001,155.949997,159.429993,159.429993,5765300
2021-10-19,159.679993,159.929993,156.800003,157.820007,157.820007,6198200
2021-10-20,158.500000,158.800003,157.320007,158.449997,158.449997,4487000
2021-10-21,158.449997,162.339996,158.279999,162.179993,162.179993,6121700
2021-10-22,162.279999,164.619995,162.279999,163.479996,163.479996,5323000
2021-10-25,163.229996,164.729996,162.660004,164.220001,164.220001,3878200
2021-10-26,164.820007,165.449997,163.119995,163.789993,163.789993,4711200
2021-10-27,163.649994,164.059998,161.660004,162.350006,162.350006,4163900
2021-10-28,163.009995,164.600006,162.809998,164.460007,164.460007,3762000
2021-10-29,163.059998,167.630005,163.000000,167.289993,167.289993,6740000
2021-11-01,167.800003,168.800003,165.889999,166.330002,166.330002,3610800
2021-11-02,166.759995,168.160004,166.110001,167.830002,167.830002,5038000
2021-11-03,169.000000,172.869995,168.649994,172.500000,172.500000,7176700
2021-11-04,172.210007,175.630005,172.000000,175.440002,175.440002,5460100
2021-11-05,175.729996,179.100006,175.500000,177.509995,177.509995,5892200
2021-11-08,176.350006,176.539993,170.360001,171.850006,171.850006,8301100
2021-11-09,171.250000,173.929993,170.949997,173.820007,173.820007,4343000
2021-11-10,171.229996,172.169998,167.550003,168.259995,168.259995,8185200
2021-11-11,169.600006,169.600006,166.630005,166.970001,166.970001,4994900
2021-11-12,167.500000,169.679993,167.399994,169.089996,169.089996,5124600
2021-11-15,169.699997,170.360001,168.520004,168.850006,168.850006,3856700
2021-11-16,169.250000,174.000000,169.250000,171.830002,171.830002,4401000
2021-11-17,171.600006,172.740005,170.250000,171.740005,171.740005,3940200
2021-11-18,172.330002,173.460007,170.360001,171.350006,171.350006,4044200
2021-11-19,172.149994,177.199997,170.529999,174.880005,174.880005,6145600
2021-11-22,174.979996,177.750000,174.229996,174.240005,174.240005,5906400
2021-11-23,173.050003,173.429993,170.410004,172.149994,172.149994,5302100
2021-11-24,168.490005,172.429993,167.669998,172.029999,172.029999,4637600
2021-11-26,168.059998,169.679993,167.539993,168.020004,168.020004,4751100
2021-11-29,169.830002,171.149994,169.229996,169.869995,169.869995,5448700
2021-11-30,168.789993,171.550003,167.529999,169.240005,169.240005,11033700
2021-12-01,170.889999,173.369995,166.679993,166.699997,166.699997,6618200
2021-12-02,167.279999,170.550003,167.000000,170.000000,170.000000,4398900
