Date,Open,High,Low,Close,Adj Close,Volume
2016-12-05,117.000000,118.180000,116.699997,118.050003,112.141495,681500
2016-12-06,117.889999,118.529999,117.650002,118.400002,112.473953,538400
2016-12-07,118.639999,120.500000,118.440002,120.370003,114.345367,531800
2016-12-08,120.070000,120.900002,119.349998,120.550003,114.516350,479700
2016-12-09,120.370003,120.959999,120.040001,120.709999,114.668343,481400
2016-12-12,120.730003,121.279999,120.050003,120.379997,114.354851,707400
2016-12-13,120.589996,120.870003,119.669998,120.550003,114.516350,635200
2016-12-14,120.809998,121.419998,119.430000,119.529999,113.547401,659800
2016-12-15,121.000000,122.209999,119.690002,120.010002,114.003380,652300
2016-12-16,120.190002,120.589996,119.220001,119.690002,113.699394,3597800
2016-12-19,120.339996,121.139999,119.989998,120.150002,114.136368,832500
2016-12-20,120.199997,120.489998,119.440002,119.779999,113.784889,475500
2016-12-21,119.970001,120.260002,119.300003,119.510002,113.528397,552900
2016-12-22,120.080002,120.220001,119.099998,120.089996,114.079376,1013800
2016-12-23,117.080002,117.389999,113.000000,116.360001,110.536072,2393000
2016-12-27,116.379997,117.000000,116.019997,116.550003,110.716560,629100
2016-12-28,116.580002,116.910004,115.470001,115.599998,109.814102,467400
2016-12-29,115.519997,116.529999,115.449997,116.320000,110.498077,513400
2016-12-30,116.580002,116.900002,115.410004,115.559998,109.776093,698000
2017-01-03,116.370003,117.059998,115.910004,116.320000,110.498077,858700
2017-01-04,116.239998,117.709999,116.089996,117.309998,111.438507,623400
2017-01-05,116.889999,117.709999,116.029999,116.279999,110.460068,598700
2017-01-06,116.510002,116.959999,115.779999,116.699997,110.859047,429700
2017-01-09,116.470001,116.470001,115.040001,115.480003,109.700111,524700
2017-01-10,115.220001,115.419998,114.739998,114.779999,109.035149,894900
2017-01-11,114.800003,115.559998,114.650002,115.320000,109.548111,465800
2017-01-12,115.089996,115.239998,113.209999,114.400002,108.674187,586000
2017-01-13,114.279999,114.879997,113.790001,114.559998,108.826157,448800
2017-01-17,113.809998,114.269997,113.309998,113.669998,107.980698,305100
2017-01-18,113.980003,114.129997,113.230003,113.970001,108.265686,424700
2017-01-19,113.959999,114.279999,113.230003,113.739998,108.047203,382400
2017-01-20,114.260002,114.379997,113.309998,113.879997,108.180199,371900
2017-01-23,113.769997,114.059998,112.959999,113.839996,108.142197,267100
2017-01-24,113.750000,115.559998,113.750000,115.510002,109.728607,609200
2017-01-25,115.750000,116.989998,115.389999,116.750000,110.906548,783900
2017-01-26,116.879997,117.949997,116.650002,117.389999,111.514519,435500
2017-01-27,117.330002,117.599998,116.739998,117.290001,111.419525,478200
2017-01-30,117.120003,117.120003,115.300003,116.199997,110.384064,388200
2017-01-31,116.139999,116.529999,115.160004,116.110001,110.298584,647300
2017-02-01,115.800003,117.320000,114.529999,114.849998,109.101646,774600
2017-02-02,114.489998,115.470001,114.250000,115.220001,109.453125,590900
2017-02-03,115.680000,116.680000,114.330002,116.110001,110.298584,384600
2017-02-06,115.769997,115.849998,114.709999,114.959999,109.206123,490600
2017-02-07,115.320000,115.339996,114.370003,114.790001,109.044640,562800
2017-02-08,114.529999,114.940002,113.790001,114.349998,108.626663,427200
2017-02-09,114.550003,115.480003,114.400002,115.360001,109.586121,474100
2017-02-10,115.489998,117.000000,115.169998,116.720001,110.878044,722900
2017-02-13,117.239998,117.650002,116.629997,116.989998,111.134529,448000
2017-02-14,116.559998,117.019997,116.099998,117.019997,111.163033,362300
2017-02-15,116.739998,118.599998,116.470001,118.410004,112.483467,507700
2017-02-16,118.430000,119.510002,118.040001,119.510002,113.528397,464100
2017-02-17,118.970001,119.379997,118.089996,118.610001,112.673454,1435500
2017-02-21,118.660004,119.209999,118.029999,118.440002,112.511963,451400
2017-02-22,118.120003,118.839996,117.639999,118.800003,112.853951,491600
2017-02-23,119.019997,119.019997,117.589996,118.430000,112.502457,395200
2017-02-24,118.070000,119.070000,117.260002,119.070000,113.110428,394600
2017-02-27,118.889999,119.250000,118.550003,119.110001,113.148430,248900
2017-02-28,118.989998,118.989998,117.849998,118.010002,112.103485,413000
2017-03-01,118.690002,119.989998,118.519997,119.629997,113.642395,585100
2017-03-02,119.300003,119.309998,118.330002,118.540001,112.606956,418200
2017-03-03,118.650002,118.839996,117.870003,118.410004,112.483467,422000
2017-03-06,118.070000,118.709999,117.449997,118.610001,112.673454,287000
2017-03-07,118.209999,118.989998,117.790001,118.269997,112.350456,417500
2017-03-08,118.120003,118.760002,117.970001,118.360001,112.435966,326100
2017-03-09,118.589996,118.760002,117.209999,117.870003,111.970490,332900
2017-03-10,118.639999,119.269997,118.250000,119.029999,113.072418,449600
2017-03-13,118.879997,119.379997,118.769997,119.129997,113.167419,336700
2017-03-14,118.989998,119.279999,117.849998,118.449997,112.521446,323400
2017-03-15,118.849998,119.570000,118.459999,119.459999,113.480919,415400
2017-03-16,119.660004,120.000000,118.930000,119.239998,113.271919,301100
2017-03-17,122.309998,125.930000,120.830002,124.870003,118.620140,2220900
2017-03-20,124.809998,125.440002,123.699997,124.309998,118.088158,1030500
2017-03-21,125.010002,125.690002,123.620003,123.779999,117.584686,998200
2017-03-22,124.089996,125.199997,123.709999,124.370003,118.145149,853500
2017-03-23,124.330002,128.850006,122.739998,125.949997,119.646072,1414400
2017-03-24,126.410004,126.419998,124.839996,125.129997,118.867104,709500
2017-03-27,124.919998,125.760002,123.449997,125.120003,118.857613,612100
2017-03-28,124.930000,126.449997,124.199997,126.199997,119.883560,502400
2017-03-29,125.599998,126.570000,125.599998,126.440002,120.111549,687100
2017-03-30,126.190002,127.449997,126.180000,126.980003,120.624527,451800
2017-03-31,126.879997,127.070000,126.250000,126.540001,120.206535,642800
2017-04-03,126.860001,126.970001,124.720001,124.750000,118.506134,689100
2017-04-04,124.519997,125.089996,123.919998,124.839996,118.591629,439300
2017-04-05,124.959999,125.709999,123.639999,123.769997,117.575180,451400
2017-04-06,123.660004,123.830002,122.839996,123.209999,117.043205,517100
2017-04-07,123.070000,123.480003,122.400002,122.559998,116.425743,706100
2017-04-10,122.370003,123.790001,121.959999,122.660004,116.520752,604200
2017-04-11,122.040001,122.959999,121.669998,122.959999,116.805725,480700
2017-04-12,123.290001,123.739998,121.720001,122.379997,116.254753,314100
2017-04-13,122.519997,122.839996,121.480003,121.680000,115.589783,304000
2017-04-17,122.139999,122.989998,121.970001,122.980003,116.824722,309700
2017-04-18,122.690002,123.050003,121.699997,122.370003,116.245247,345800
2017-04-19,122.370003,123.209999,122.150002,122.650002,116.511253,331900
2017-04-20,123.370003,123.559998,122.639999,123.099998,116.938713,378100
2017-04-21,123.199997,123.879997,122.940002,123.139999,116.976715,617800
2017-04-24,124.209999,125.510002,124.040001,125.449997,119.171089,550700
2017-04-25,125.690002,126.269997,124.830002,125.110001,118.848122,503200
2017-04-26,125.169998,125.379997,124.220001,124.230003,118.012177,525200
2017-04-27,124.160004,125.040001,123.660004,123.940002,117.736679,433900
2017-04-28,124.019997,124.019997,122.410004,122.470001,116.340263,659300
2017-05-01,121.599998,122.730003,120.849998,121.580002,115.494804,734300
2017-05-02,121.660004,122.779999,121.209999,121.809998,115.713295,433200
2017-05-03,121.769997,121.919998,119.949997,120.879997,114.829834,510500
2017-05-04,121.169998,121.949997,120.739998,121.940002,115.836784,345500
2017-05-05,122.379997,123.000000,121.699997,122.989998,116.834229,321100
2017-05-08,122.680000,122.839996,120.739998,120.910004,114.858330,464700
2017-05-09,120.760002,121.660004,120.550003,121.500000,115.418800,352800
2017-05-10,121.459999,121.839996,120.870003,121.440002,115.361809,423400
2017-05-11,121.209999,122.559998,120.720001,122.540001,116.406754,452700
2017-05-12,122.180000,122.580002,121.470001,122.300003,116.178764,389200
2017-05-15,122.209999,122.830002,121.320000,122.370003,116.245247,310800
2017-05-16,122.239998,122.589996,121.750000,122.570000,116.435242,480100
2017-05-17,121.669998,122.080002,120.120003,120.169998,114.155380,518400
2017-05-18,120.360001,121.169998,119.540001,120.580002,114.544838,498500
2017-05-19,120.660004,121.400002,119.730003,121.019997,114.962807,1787600
2017-05-22,121.139999,121.910004,120.830002,121.739998,115.646782,414900
2017-05-23,121.949997,122.529999,121.410004,122.389999,116.264252,363200
2017-05-24,122.750000,124.870003,122.400002,124.690002,118.449142,471200
2017-05-25,125.080002,125.889999,124.639999,125.550003,119.266106,296400
2017-05-26,125.150002,125.589996,124.500000,125.160004,118.895615,278000
2017-05-30,124.589996,124.949997,123.769997,124.750000,118.506134,333900
2017-05-31,125.050003,125.940002,124.529999,125.879997,119.579575,671300
2017-06-01,126.120003,126.930000,124.779999,126.930000,120.577026,391400
2017-06-02,127.209999,128.720001,127.000000,128.279999,121.859459,319000
2017-06-05,128.500000,128.539993,126.500000,126.610001,120.273048,360200
2017-06-06,126.500000,126.790001,124.570000,124.629997,118.392143,358300
2017-06-07,125.050003,125.360001,124.010002,124.489998,118.259132,334500
2017-06-08,124.349998,124.440002,123.000000,123.669998,117.480186,513800
2017-06-09,123.760002,124.050003,123.260002,123.699997,117.508690,411100
2017-06-12,123.510002,126.370003,123.510002,126.300003,119.978561,471000
2017-06-13,126.250000,127.650002,125.989998,127.250000,120.881004,376700
