Date,Open,High,Low,Close,Adj Close,Volume
2016-12-12,36.770000,37.310001,36.560001,37.169998,36.048656,5379929
2016-12-13,37.389999,38.160000,37.189999,37.320000,36.194134,9555859
2016-12-14,37.230000,37.279999,36.119999,36.740002,35.631630,13216431
2016-12-15,36.900002,37.450001,36.610001,36.990002,35.874088,6676578
2016-12-16,37.049999,37.230000,36.320000,36.470001,35.369778,7632369
2016-12-19,36.330002,36.785000,35.860001,36.630001,35.524952,4941171
2016-12-20,36.669998,37.200001,36.639999,36.830002,35.718918,5730884
2016-12-21,36.919998,37.160000,36.570000,36.900002,35.786804,6008724
2016-12-22,36.900002,36.939999,36.259998,36.439999,35.340679,5128900
2016-12-23,36.439999,36.750000,36.400002,36.500000,35.398872,2713883
2016-12-27,36.549999,36.799999,36.470001,36.529999,35.427959,2552688
2016-12-28,36.660000,36.930000,36.220001,36.430000,35.330982,4925979
2016-12-29,36.500000,36.779999,36.290001,36.480000,35.379475,3855667
2016-12-30,36.529999,36.560001,35.950001,36.110001,35.020634,5091052
2017-01-03,36.439999,36.790001,36.180000,36.639999,35.534645,8360626
2017-01-04,36.770000,37.529999,36.639999,37.360001,36.232925,7643033
2017-01-05,37.500000,38.264999,37.389999,37.939999,36.795425,9814411
2017-01-06,37.950001,38.189999,37.820000,37.910000,36.766335,8365085
2017-01-09,38.090000,38.160000,37.369999,37.700001,36.562668,5432644
2017-01-10,37.669998,38.490002,37.490002,38.380001,37.222157,7640974
2017-01-11,38.470001,39.279999,38.299999,39.200001,38.017414,9481844
2017-01-12,38.990002,39.400002,38.560001,39.130001,37.949532,7859976
2017-01-13,38.680000,39.360001,38.590000,38.950001,37.774956,6372891
2017-01-17,38.950001,39.240002,38.669998,38.950001,37.774956,5458424
2017-01-18,39.000000,39.130001,38.709999,39.080002,37.901039,4404867
2017-01-19,39.049999,39.150002,38.810001,38.860001,37.687675,4611922
2017-01-20,39.009998,39.250000,38.650002,38.970001,37.794357,6106829
2017-01-23,38.959999,39.110001,38.490002,38.529999,37.367630,5130851
2017-01-24,38.560001,39.150002,38.375000,39.099998,37.920433,8364712
2017-01-25,39.380001,39.590000,39.119999,39.560001,38.366558,5079952
2017-01-26,39.680000,39.689999,39.320000,39.470001,38.279270,3206357
2017-01-27,39.680000,39.728298,39.410000,39.610001,38.415043,5050523
2017-01-30,39.570000,39.759998,39.459999,39.610001,38.415043,5838228
2017-01-31,39.599998,40.279999,39.520000,40.209999,38.996944,10039985
2017-02-01,40.320000,40.560001,39.150002,40.470001,39.249100,10384669
2017-02-02,40.459999,40.599998,40.029999,40.470001,39.249100,6112513
2017-02-03,40.709999,40.730000,39.900002,40.009998,38.802979,9142796
2017-02-06,40.040001,40.220001,39.650002,40.189999,38.977551,8967755
2017-02-07,40.220001,40.650002,39.849998,40.049999,38.841770,9390760
2017-02-08,40.099998,40.119999,39.150002,39.189999,38.007713,12140740
2017-02-09,39.410000,39.779999,38.930000,39.730000,38.531429,15752247
2017-02-10,45.000000,47.639000,44.930000,47.230000,45.805168,51703513
2017-02-13,46.040001,46.700001,45.389999,45.700001,44.321331,26382661
2017-02-14,45.250000,45.840000,44.750000,44.980000,43.623043,15305660
2017-02-15,44.720001,45.630001,44.470001,45.480000,44.107964,11280785
2017-02-16,45.369999,45.650002,45.064999,45.389999,44.020676,8534848
2017-02-17,45.400002,45.439999,44.930000,45.330002,43.962486,5442092
2017-02-21,45.410000,45.750000,45.310001,45.340000,43.972183,6674982
2017-02-22,45.049999,45.424999,44.680000,45.230000,43.865501,6311594
2017-02-23,45.299999,45.389999,44.599998,45.080002,43.720032,5617262
2017-02-24,44.939999,45.625000,44.840000,45.549999,44.175846,5992237
2017-02-27,45.330002,46.070000,45.014999,45.689999,44.311623,5205717
2017-02-28,45.500000,45.950001,44.945000,45.130001,43.768520,9161090
2017-03-01,45.470001,47.330002,45.180000,47.139999,45.717880,15286335
2017-03-02,47.130001,47.270000,46.560001,46.680000,45.271759,7556131
2017-03-03,46.549999,47.154999,46.500000,47.070000,45.649990,5057702
2017-03-06,46.750000,47.910000,46.750000,47.810001,46.367668,8143899
2017-03-07,47.730000,48.360001,47.570000,48.060001,46.610130,8044489
2017-03-08,48.119999,48.770000,48.000000,48.580002,47.114445,6803365
2017-03-09,48.669998,49.090000,48.529999,49.020000,47.541168,7193022
2017-03-10,49.330002,49.570000,48.799999,49.200001,47.715740,6812249
